O 선거 종류,O 선거 횟수,O 투표일,O 선거구,O 전체유권자수,O 투표자 수,O 투표율,O 정당명,O 후보자명,O 득표수
국회의원선거,19,20120411,의정부시갑,167582,84018,0.5014,새누리당,김상도,37797
국회의원선거,19,20120411,의정부시갑,167582,84018,0.5014,민주통합당,문희상,39252
국회의원선거,19,20120411,의정부시갑,167582,84018,0.5014,진보신당,목영대,6431
국회의원선거,19,20120411,의정부시을,168960,86121,0.5097,새누리당,홍문종,41726
국회의원선거,19,20120411,의정부시을,168960,86121,0.5097,통합진보당,홍희덕,38661
국회의원선거,19,20120411,의정부시을,168960,86121,0.5097,정통민주당,고도환,4643
국회의원선거,19,20120411,안양시만안구,210409,115254,0.5478,새누리당,정용대,50992
국회의원선거,19,20120411,안양시만안구,210409,115254,0.5478,민주통합당,이종걸,58328
국회의원선거,19,20120411,안양시만안구,210409,115254,0.5478,자유선진당,문갑돈,1607
국회의원선거,19,20120411,안양시만안구,210409,115254,0.5478,국민행복당,윤학상,645
국회의원선거,19,20120411,안양시만안구,210409,115254,0.5478,무소속,노충호,3074
국회의원선거,19,20120411,안양시동안구갑,136803,80463,0.5882,새누리당,최종찬,36102
국회의원선거,19,20120411,안양시동안구갑,136803,80463,0.5882,민주통합당,이석현,43869
국회의원선거,19,20120411,안양시동안구을,134527,82425,0.6127,새누리당,심재철,42405
국회의원선거,19,20120411,안양시동안구을,134527,82425,0.6127,민주통합당,이정국,36953
국회의원선거,19,20120411,안양시동안구을,134527,82425,0.6127,무소속,박광진,2691
국회의원선거,19,20120411,부천시원미구갑,143120,68255,0.4769,새누리당,임해규,27585
국회의원선거,19,20120411,부천시원미구갑,143120,68255,0.4769,민주통합당,김경협,33397
국회의원선거,19,20120411,부천시원미구갑,143120,68255,0.4769,무소속,류재선,2662
국회의원선거,19,20120411,부천시원미구갑,143120,68255,0.4769,무소속,김기석,4013
국회의원선거,19,20120411,부천시원미구을,209657,114676,0.547,새누리당,손숙미,50072
국회의원선거,19,20120411,부천시원미구을,209657,114676,0.547,민주통합당,설훈,63758
국회의원선거,19,20120411,부천시소사구,185834,100192,0.5391,새누리당,차명진,44306
국회의원선거,19,20120411,부천시소사구,185834,100192,0.5391,민주통합당,김상희,51300
국회의원선거,19,20120411,부천시소사구,185834,100192,0.5391,자유선진당,전덕생,1771
국회의원선거,19,20120411,부천시소사구,185834,100192,0.5391,정통민주당,강백수,2003
국회의원선거,19,20120411,부천시오정구,151676,72205,0.476,새누리당,안병도,23328
국회의원선거,19,20120411,부천시오정구,151676,72205,0.476,민주통합당,원혜영,38350
국회의원선거,19,20120411,부천시오정구,151676,72205,0.476,국민행복당,나삼운,569
국회의원선거,19,20120411,부천시오정구,151676,72205,0.476,무소속,서영석,5674
국회의원선거,19,20120411,부천시오정구,151676,72205,0.476,무소속,홍건표,3832
국회의원선거,19,20120411,광명시갑,132816,70344,0.5296,새누리당,차동춘,28140
국회의원선거,19,20120411,광명시갑,132816,70344,0.5296,민주통합당,백재현,35657
국회의원선거,19,20120411,광명시갑,132816,70344,0.5296,무소속,김진홍,6051
국회의원선거,19,20120411,광명시을,144040,87137,0.605,새누리당,전재희,40028
국회의원선거,19,20120411,광명시을,144040,87137,0.605,민주통합당,이언주,43441
국회의원선거,19,20120411,광명시을,144040,87137,0.605,무소속,이효선,3249
국회의원선거,19,20120411,평택시갑,142382,70347,0.4941,새누리당,원유철,42031
국회의원선거,19,20120411,평택시갑,142382,70347,0.4941,민주통합당,이근홍,25341
국회의원선거,19,20120411,평택시갑,142382,70347,0.4941,진보신당,김기홍,2385
국회의원선거,19,20120411,평택시을,186095,90204,0.4847,새누리당,이재영,40036
국회의원선거,19,20120411,평택시을,186095,90204,0.4847,민주통합당,오세호,37993
국회의원선거,19,20120411,평택시을,186095,90204,0.4847,정통민주당,김연식,2074
국회의원선거,19,20120411,평택시을,186095,90204,0.4847,무소속,이세종,5287
국회의원선거,19,20120411,평택시을,186095,90204,0.4847,무소속,이인숙,3689
국회의원선거,19,20120411,양주시동두천시,229817,112635,0.4901,새누리당,이세종,49177
국회의원선거,19,20120411,양주시동두천시,229817,112635,0.4901,민주통합당,정성호,60016
국회의원선거,19,20120411,양주시동두천시,229817,112635,0.4901,무소속,한두성,2479
국회의원선거,19,20120411,안산시상록구갑,163567,78167,0.4779,새누리당,박선희,30297
국회의원선거,19,20120411,안산시상록구갑,163567,78167,0.4779,민주통합당,전해철,46927
국회의원선거,19,20120411,안산시상록구을,125940,58480,0.4643,새누리당,송진섭,23410
국회의원선거,19,20120411,안산시상록구을,125940,58480,0.4643,민주통합당,김영환,34509
국회의원선거,19,20120411,안산시단원구갑,141817,62412,0.4401,새누리당,김명연,26767
국회의원선거,19,20120411,안산시단원구갑,141817,62412,0.4401,통합진보당,조성찬,22757
국회의원선거,19,20120411,안산시단원구갑,141817,62412,0.4401,정통민주당,강성환,4282
국회의원선거,19,20120411,안산시단원구갑,141817,62412,0.4401,무소속,박주원,7900
국회의원선거,19,20120411,안산시단원구을,112830,60097,0.5326,새누리당,박순자,28664
국회의원선거,19,20120411,안산시단원구을,112830,60097,0.5326,민주통합당,부좌현,29176
국회의원선거,19,20120411,안산시단원구을,112830,60097,0.5326,자유선진당,백남오,1824
국회의원선거,19,20120411,고양시덕양구갑,161346,89544,0.555,새누리당,손범규,43758
국회의원선거,19,20120411,고양시덕양구갑,161346,89544,0.555,통합진보당,심상정,43928
국회의원선거,19,20120411,고양시덕양구갑,161346,89544,0.555,국민행복당,송재은,1274
국회의원선거,19,20120411,고양시덕양구을,144268,79161,0.5487,새누리당,김태원,38097
국회의원선거,19,20120411,고양시덕양구을,144268,79161,0.5487,민주통합당,송두영,37871
국회의원선거,19,20120411,고양시덕양구을,144268,79161,0.5487,국민생각,차인철,798
국회의원선거,19,20120411,고양시덕양구을,144268,79161,0.5487,진보신당,김선아,1979
국회의원선거,19,20120411,고양시일산동구,216323,117348,0.5425,새누리당,강현석,53813
국회의원선거,19,20120411,고양시일산동구,216323,117348,0.5425,민주통합당,유은혜,60236
국회의원선거,19,20120411,고양시일산동구,216323,117348,0.5425,무소속,진용근,2699
국회의원선거,19,20120411,고양시일산서구,218434,125802,0.5759,새누리당,김영선,57738
국회의원선거,19,20120411,고양시일산서구,218434,125802,0.5759,민주통합당,김현미,63432
국회의원선거,19,20120411,고양시일산서구,218434,125802,0.5759,국민생각,백병훈,789
국회의원선거,19,20120411,고양시일산서구,218434,125802,0.5759,무소속,김찬경,1503
국회의원선거,19,20120411,고양시일산서구,218434,125802,0.5759,무소속,이태봉,1792
국회의원선거,19,20120411,의왕시과천시,173300,104350,0.6021,새누리당,박요찬,46550
국회의원선거,19,20120411,의왕시과천시,173300,104350,0.6021,민주통합당,송호창,57120
국회의원선거,19,20120411,구리시,150691,83708,0.5555,새누리당,주광덕,38969
국회의원선거,19,20120411,구리시,150691,83708,0.5555,민주통합당,윤호중,40524
국회의원선거,19,20120411,구리시,150691,83708,0.5555,정통민주당,박수천,1593
국회의원선거,19,20120411,구리시,150691,83708,0.5555,무소속,최고병,2171
국회의원선거,19,20120411,남양주시갑,218652,112274,0.5135,새누리당,송영선,46722
국회의원선거,19,20120411,남양주시갑,218652,112274,0.5135,민주통합당,최재성,59468
국회의원선거,19,20120411,남양주시갑,218652,112274,0.5135,국민생각,배일도,1148
국회의원선거,19,20120411,남양주시갑,218652,112274,0.5135,무소속,양홍관,2166
국회의원선거,19,20120411,남양주시갑,218652,112274,0.5135,무소속,김지용,2113
국회의원선거,19,20120411,남양주시을,222364,110728,0.498,새누리당,윤재수,45065
국회의원선거,19,20120411,남양주시을,222364,110728,0.498,민주통합당,박기춘,62329
국회의원선거,19,20120411,남양주시을,222364,110728,0.498,무소속,주덕현,2559
국회의원선거,19,20120411,오산시,144422,71631,0.496,새누리당,공형식,30293
국회의원선거,19,20120411,오산시,144422,71631,0.496,민주통합당,안민석,40765
국회의원선거,19,20120411,화성시갑,185002,90107,0.4871,새누리당,고희선,37244
국회의원선거,19,20120411,화성시갑,185002,90107,0.4871,민주통합당,오일용,32842
국회의원선거,19,20120411,화성시갑,185002,90107,0.4871,정통민주당,박봉현,2683
국회의원선거,19,20120411,화성시갑,185002,90107,0.4871,무소속,최영근,16383
국회의원선거,19,20120411,화성시을,194463,103095,0.5302,새누리당,리출선,30914
국회의원선거,19,20120411,화성시을,194463,103095,0.5302,민주통합당,이원욱,57004
국회의원선거,19,20120411,화성시을,194463,103095,0.5302,무소속,유효근,4655
국회의원선거,19,20120411,화성시을,194463,103095,0.5302,무소속,우호태,9912
국회의원선거,19,20120411,시흥시갑,159527,83955,0.5263,새누리당,함진규,39939
국회의원선거,19,20120411,시흥시갑,159527,83955,0.5263,민주통합당,백원우,39737
국회의원선거,19,20120411,시흥시갑,159527,83955,0.5263,무소속,위준상,1880
국회의원선거,19,20120411,시흥시갑,159527,83955,0.5263,무소속,이태한,1934
국회의원선거,19,20120411,시흥시을,140579,58372,0.4152,새누리당,김왕규,21337
국회의원선거,19,20120411,시흥시을,140579,58372,0.4152,민주통합당,조정식,34596
국회의원선거,19,20120411,시흥시을,140579,58372,0.4152,무소속,이여신,2096
국회의원선거,19,20120411,군포시,221689,128810,0.581,새누리당,유영하,62132
국회의원선거,19,20120411,군포시,221689,128810,0.581,민주통합당,이학영,65506
국회의원선거,19,20120411,하남시,119134,64506,0.5415,새누리당,이현재,33861
국회의원선거,19,20120411,하남시,119134,64506,0.5415,민주통합당,문학진,27093
국회의원선거,19,20120411,하남시,119134,64506,0.5415,무소속,구경서,3167
국회의원선거,19,20120411,파주시갑,146440,76336,0.5213,새누리당,정성근,32173
국회의원선거,19,20120411,파주시갑,146440,76336,0.5213,민주통합당,윤후덕,43456
국회의원선거,19,20120411,파주시을,148717,72415,0.4869,새누리당,황진하,35408
국회의원선거,19,20120411,파주시을,148717,72415,0.4869,무소속,박정,30428
국회의원선거,19,20120411,용인시갑,229893,118424,0.5151,새누리당,이우현,59823
국회의원선거,19,20120411,용인시갑,229893,118424,0.5151,민주통합당,우제창,55840
국회의원선거,19,20120411,용인시갑,229893,118424,0.5151,무소속,박승천용,1883
국회의원선거,19,20120411,용인시을,228114,126593,0.555,새누리당,정찬민,57776
국회의원선거,19,20120411,용인시을,228114,126593,0.555,민주통합당,김민기,68052
국회의원선거,19,20120411,용인시병,214222,129161,0.6029,새누리당,한선교,66996
국회의원선거,19,20120411,용인시병,214222,129161,0.6029,민주통합당,김종희,55510
국회의원선거,19,20120411,용인시병,214222,129161,0.6029,무소속,우태주,6158
국회의원선거,19,20120411,안성시,141185,69251,0.4905,새누리당,김학용,37955
국회의원선거,19,20120411,안성시,141185,69251,0.4905,민주통합당,윤종군,28481
국회의원선거,19,20120411,안성시,141185,69251,0.4905,미래연합,정선진,2114
국회의원선거,19,20120411,김포시,201960,109657,0.543,새누리당,유정복,61591
국회의원선거,19,20120411,김포시,201960,109657,0.543,민주통합당,김창집,45203
국회의원선거,19,20120411,김포시,201960,109657,0.543,국민행복당,김두섭,913
국회의원선거,19,20120411,김포시,201960,109657,0.543,무소속,김장호,1331
국회의원선거,19,20120411,광주시,207944,101856,0.4898,새누리당,노철래,47760
국회의원선거,19,20120411,광주시,207944,101856,0.4898,민주통합당,소병훈,46133
국회의원선거,19,20120411,광주시,207944,101856,0.4898,정통민주당,최석민,4349
국회의원선거,19,20120411,광주시,207944,101856,0.4898,무소속,박일등,2783
국회의원선거,19,20120411,포천시연천군,162947,82269,0.5049,새누리당,김영우,41024
국회의원선거,19,20120411,포천시연천군,162947,82269,0.5049,민주통합당,이철우,27991
국회의원선거,19,20120411,포천시연천군,162947,82269,0.5049,무소속,박윤국,10181
국회의원선거,19,20120411,포천시연천군,162947,82269,0.5049,무소속,최병훈,2148
국회의원선거,19,20120411,이천시,156307,75564,0.4834,새누리당,유승우,31748
국회의원선거,19,20120411,이천시,156307,75564,0.4834,통합진보당,엄태준,21091
국회의원선거,19,20120411,이천시,156307,75564,0.4834,무소속,김문환,13346
국회의원선거,19,20120411,이천시,156307,75564,0.4834,무소속,이희규,8633
국회의원선거,19,20120411,여주군양평군가평군,219178,108059,0.493,새누리당,정병국,71544
국회의원선거,19,20120411,여주군양평군가평군,219178,108059,0.493,통합진보당,이병은,34497
